POCO,CADASTRO,OPERADOR,POCO_OPERADOR,ESTADO,BACIA,BLOCO,SIG_CAMPO,CAMPO,TERRA_MAR,POCO_POS_ANP,TIPO,CATEGORIA,RECLASSIFICACAO,SITUACAO,INICIO,TERMINO,CONCLUSAO,LATITUDE_BASE_4C,LONGITUDE_BASE_4C,LATITUDE_BASE_DD,LONGITUDE_BASE_DD,DATUM_HORIZONTAL,TIPO_DE_COORDENADA_DE_BASE,DIRECAO,PROFUNDIDADE_VERTICAL_M,PROFUNDIDADE_SONDADOR_M,PROFUNDIDADE_MEDIDA_M,REFERENCIA_DE_PROFUNDIDADE,MESA_ROTATIVA,COTA_ALTIMETRICA_M,LAMINA_D_AGUA_M,DATUM_VERTICAL,UNIDADE_ESTRATIGRAFICA,GEOLOGIA_GRUPO_FINAL,GEOLOGIA_FORMACAO_FINAL,GEOLOGIA_MEMBRO_FINAL,CDPE,AGP,PC,PAG,PERFIS_CONVENCIONAIS,DURANTE_PERFURACAO,PERFIS_DIGITAIS,PERFIS_PROCESSADOS,PERFIS_ESPECIAIS,AMOSTRA_LATERAL,SISMICA,TABELA_TEMPO_PROFUNDIDADE,DADOS_DIRECIONAIS,TESTE_A_CABO,TESTE_DE_FORMACAO,CANHONEIO,TESTEMUNHO,GEOQUIMICA,SIG_SONDA,NOM_SONDA,ATINGIU_PRESAL,DHA_ATUALIZACAO
7-RO-173H-RJS,74281029669,Petrobras,7RO173HRJS,RJ,Campos,nan,RO   ,RONCADOR,M,S,7,Desenvolvimento,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,2021-02-15,2021-03-29,2021-04-15 00:00:00,"-21:57:28,951","-39:46:14,993","-21,9580419444","-39,7708313888",SIRGAS2000,Definitiva,Horizontal,-3060.0,4136.0,4136.0,MR,32.0,0.0,1696.0,NM,,Campos,Carapebus,,Existe,,,,,Existe,,Existe,,,,,Existe,,,,,,NS-29,CAROLINA,N,01/01/2023
7-RO-174H-RJS,74281029671,Petrobras,7RO174HRJS,RJ,Campos,nan,RO   ,RONCADOR,M,S,7,Desenvolvimento,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,2021-02-23,2021-05-05,2021-05-24 00:00:00,"-21:58:15,536","-39:45:58,369","-21,9709822222","-39,7662136111",SIRGAS2000,Definitiva,Horizontal,-2960.0,3590.0,3590.0,MR,32.0,0.0,1728.0,NM,,Campos,Carapebus,,Existe,,,,,Existe,,Existe,,,,,Existe,,,,,,NS-29,CAROLINA,N,01/01/2023
8-MRO-14D-RJS,74316029672,Petrobras,8MRO14DRJS,RJ,Santos,nan,MRO  ,MERO,M,S,8,Injeção,INJEÇÃO DE ÁGUA,EQUIPADO AGUARDANDO INÍCIO DE OPERAÇÃO,2021-02-24,2021-06-29,2021-08-01 00:00:00,"-24:34:14,845","-42:14:58,522","-24,5707902777","-42,2495894444",SIRGAS2000,Definitiva,Direcional,-5976.2,6111.0,6118.0,MR,25.0,0.0,1900.0,NM,,Guaratiba,Itapema,,Existe,,,,Existe,Existe,,Existe,,Existe,,,Existe,Existe,,,,,NS-40,Deepwater Corcovado,S,01/01/2023
7-SDR-4-ES,34270029674,BGM,7-SDR-4-ES,ES,Espírito Santo,nan,SDR  ,SUINDARA,T,S,7,Desenvolvimento,INDEFINIDO,PRODUZINDO,2021-03-02,2021-03-28,2021-03-28 00:00:00,"-19:11:42,870","-39:50:13,770","-19,1952416666","-39,8371583333",SIRGAS2000,Definitiva,Vertical,-880.0,891.0,891.0,MR,10.6,4.6,0.0,NM,,Barra Nova,Regência,,Existe,,,Existe,Existe,,,,,,,Existe,,,,,,,CW-02,Cowan-02,I,01/01/2023
9-POL-46D-RJS,74281029677,Petro Rio O&G,POL-K,RJ,Campos,nan,POL  ,POLVO,M,S,9,Especial,INDEFINIDO,FECHADO,2021-03-17,2021-04-18,2021-05-03 00:00:00,"-23:05:01,886","-40:59:43,171","-23,0838572222","-40,9953252777",SIRGAS2000,Definitiva,Direcional,-1539.17,5957.67,5957.67,MR,41.2,0.0,103.0,NM,,Campos,Emboré,São Tomé,Existe,,Existe,Existe,,Existe,,Existe,,,,,Existe,,,,,,DEAL-1,DEAL-1,N,01/01/2023
9-BUZ-52-RJS,74316029684,Petrobras,9BUZ52RJS,RJ,Santos,nan,BUZ  ,BÚZIOS,M,S,9,Especial,INJEÇÃO DE ÁGUA,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2021-05-06,2021-06-15,2021-07-15 00:00:00,"-24:33:25,662","-42:27:00,911","-24,5571283333","-42,4502530555",SIRGAS2000,Definitiva,Vertical,6181.0,6182.5,6182.0,MR,32.0,0.0,1859.0,NM,,Guaratiba,Piçarras,,,,,,Existe,Existe,,Existe,,Existe,,,Existe,Existe,,,,,NS-32,NORBE VIII,S,01/01/2023
7-TIE-3DB-BA,20240029676,Maha Energy,7TIE3DBBA,BA,Recôncavo,nan,TIE  ,TIÊ,T,S,7,Desenvolvimento,INDEFINIDO,INJETANDO,2020-12-07,2021-03-17,2021-03-28 00:00:00,"-12:21:43,709","-38:16:44,677","-12,3621413888","-38,2790769444",SIRGAS2000,Definitiva,Direcional,2130.42,2336.0,2336.0,MR,87.39,79.54,0.0,NM,,Brotas,Sergi,,Existe,,,,,,,,,,,,,,,,,,FV-2,FAXE-2,I,01/01/2023
7-CNC-48-ES,34270029649,Petrobras,7CNC48ES,ES,Espírito Santo,nan,CNC  ,CANCÃ,T,S,7,Desenvolvimento,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,2020-11-20,2020-11-25,2021-07-25 00:00:00,"-19:13:44,075","-39:50:43,511","-19,2289097222","-39,8454197222",SIRGAS2000,Definitiva,Vertical,-892.7,903.0,901.4,MR,8.4,3.25,0.0,NM,,Barra Nova,São Mateus,,Existe,,,,Existe,,,Existe,,,,,Existe,Existe,,Existe,,,EBS-08,EBS-08,I,01/01/2023
7-BE-37D-RN,72100029733,Potiguar E&P S.A.,BEDW08D,RN,Potiguar,nan,BE   ,BOA ESPERANÇA,T,S,7,Desenvolvimento,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,2021-09-25,2021-10-06,2021-10-10 00:00:00,"-05:29:01,430","-37:37:45,600","-5,4837305555","-37,6293333333",SIRGAS2000,Definitiva,Direcional,1737.04,2164.0,2164.0,MR,5.2,86.8,0.0,NM,,Areia Branca,Pendência,,Existe,,,,,,,,,,,,,,,,,,PR-04,National Oilwell Varco - 750,I,01/01/2023
7-BE-35D-RN,72100029658,Potiguar E&P S.A.,BEDW11D,RN,Potiguar,nan,BE   ,BOA ESPERANÇA,T,S,7,Desenvolvimento,ABANDONADO POR OUTRAS RAZÕES,ABANDONADO PERMANENTEMENTE,2020-12-20,2021-01-13,2021-01-13 00:00:00,"-05:29:01,270","-37:37:47,190","-5,4836861111","-37,629775",SIRGAS2000,Definitiva,Direcional,0.0,884.0,0.0,MR,92.18,87.0,0.0,NM,,Areia Branca,Pendência,,Existe,,,,,,,,,,,,,,,,,,PR-04,National Oilwell Varco - 750,I,01/01/2023
7-BE-34D-RN,72100029653,Potiguar E&P S.A.,BEDW12D,RN,Potiguar,nan,BE   ,BOA ESPERANÇA,T,S,7,Desenvolvimento,INDEFINIDO,PRODUZINDO,2020-12-07,2021-07-17,2021-08-16 00:00:00,"-05:29:01,710","-37:37:46,260","-5,4838083333","-37,6295166666",SIRGAS2000,Definitiva,Direcional,998.8,1091.0,1091.0,MR,92.2,82.0,0.0,NM,,Areia Branca,Pendência,,Existe,,,,,,,,,,,,,,,,,,PR-04,National Oilwell Varco - 750,I,01/01/2023
9-BUZ-49-RJS,74316029664,Petrobras,9BUZ49RJS,RJ,Santos,nan,BUZ  ,BÚZIOS,M,S,9,Especial,ABANDONADO POR OUTRAS RAZÕES,ABANDONADO PERMANENTEMENTE,2021-01-24,2021-03-22,2021-04-26 00:00:00,"-24:32:15,742","-42:34:03,859","-24,5377061111","-42,5677386111",SIRGAS2000,Definitiva,Vertical,-6201.0,6226.0,6226.0,MR,25.0,0.0,1727.0,NM,,Guaratiba,Barra Velha,,Existe,,,,Existe,Existe,,Existe,,Existe,Existe,,Existe,Existe,,,,,SS-73,GOLD STAR,S,01/01/2023
